# for stage1:
# omit systems #5 and #105 because it is not clear how to match counter-images
# omit system #64 because it's not clear how to match counter-images, and one looks invisible

1
0.0 0.0 10000.0
0.0 10000.0
0.0 10000.0
0.0 10000.0

24

-21.8639 -23.5207  1.0  1.0 1.0e4  0 0  # 61.1 2.952
-21.4756 -25.9207  1.0  1.0 1.0e4  0 0  # 61.2 2.952

2 1.0 1.0 1.0 4.1925
 -9.2920  -5.0149  1.0  1.0 1.0e4  0 0  # 62.1 4.1925
 -6.9826  -6.0049  1.0  1.0 1.0e4  0 0  # 62.2 4.1925

4 1.0 1.0 1.0 5.6599
 18.8527 -35.6981  1.0  1.0 1.0e4  0 0  # 63.1 5.6599
-13.7376 -35.1795  1.0  1.0 1.0e4  0 0  # 63.2 5.6599
 -2.4840 -22.2084  1.0  1.0 1.0e4  0 0  # 63.3 5.6599
-32.5169  -3.7059  1.0  1.0 1.0e4  0 0  # 63.4 5.6599

# 2 1.0 1.0 1.0 3.4072
#  22.1600  -5.2495  1.0  1.0 1.0e4  0 0  # 64.1 3.4072
# -24.8406  10.8639  1.0  1.0 1.0e4  0 0  # 64.2 3.4072

# 3 1.0 1.0 1.0 4.0225
#   4.3708  23.5656  1.0  1.0 1.0e4  0 0  # 5.1alt 4.0225
#  10.4080  21.1534  1.0  1.0 1.0e4  0 0  # 5.2 4.0225
#  26.0062   8.9198  1.0  1.0 1.0e4  0 0  # 5.3 4.0225

# 4 1.0 1.0 1.0 4.0225
#  15.2250  18.6477  1.0  1.0 1.0e4  0 0  # 105.1 4.0225
#  18.7611  16.0591  1.0  1.0 1.0e4  0 0  # 105.2 4.0225
#  24.5986  10.5615  1.0  1.0 1.0e4  0 0  # 105.3 4.0225
#  22.5842  13.0529  1.0  1.0 1.0e4  0 0  # 105.4 4.0225

3 1.0 1.0 1.0 4.0225
 -5.6801  18.2484  1.0  1.0 1.0e4  0 0  # 47.1 4.0225
  7.7374  18.0215  1.0  1.0 1.0e4  0 0  # 47.2 4.0225
 31.0640  -3.1802  1.0  1.0 1.0e4  0 0  # 47.3 4.0225

3 1.0 1.0 1.0 4.0225
 -4.1792  18.4104  1.0  1.0 1.0e4  0 0  # 147.1 4.0225
  5.8354  18.4392  1.0  1.0 1.0e4  0 0  # 147.2 4.0225
 32.0602  -4.1127  1.0  1.0 1.0e4  0 0  # 147.3 4.0225

