46.1271111997, -49.7547046668, 3149.2851866616666, 1538.25492222
-2.6444872421, -58.320407575, 2336.4252126316665, 1395.4932070833333
0.0405329971046, -55.3612000018, 2381.1755499517435, 1444.8133333033334
52.3447152653, -53.7441678712, 3252.911921088333, 1471.7638688133334
-7.48213921517, -57.3952606393, 2255.7976797471665, 1410.9123226783336
-4.22197239105, -58.8856193079, 2310.1337934825, 1386.0730115350002
-16.2838023523, -41.4042872099, 2109.1032941283333, 1677.428546501667
28.3733013735, -52.0536720021, 2853.388356225, 1499.938799965
-14.8044290983, -54.5586374015, 2133.759515028333, 1458.1893766416667
1.56873679699, -55.2856026656, 2406.6456132831668, 1446.0732889066667
45.5488777505, -47.8250472385, 3139.647962508333, 1570.4158793583333
53.5989589546, -35.6723116811, 3273.8159825766666, 1772.9614719816668
-54.9255058054, -27.6732675555, 1465.0749032433334, 1906.278874075
24.4375652748, -24.2794468261, 2787.79275458, 1962.8425528983335
-3.67019548036, -15.6136145895, 2319.3300753273334, 2107.273090175
9.11855448281, -13.7920900562, 2532.4759080468334, 2137.6318323966666
-56.3312709432, -8.30903681163, 1441.64548428, 2229.0160531395
-32.285397755, -3.82472892397, 1842.4100374166667, 2303.7545179338335
8.81638619987, -2.62848418455, 2527.4397699978335, 2323.6919302575
-67.9188407004, 2.70180394975, 1248.51932166, 2412.5300658291667
45.1255916351, -7.30700547178, 3132.5931939183333, 2245.7165754703333
3.87630146803, 0.679983726423, 2445.1050244671665, 2378.83306210705
-38.0509673571, 1.95643188331, 1746.317210715, 2400.1071980551665
62.0545275657, 6.89302948895, 3414.742126095, 2482.383824815833
24.0873730075, 4.13537161792, 2781.9562167916665, 2436.422860298667
-1.58976455133, 6.7171972628, 2354.0039241445, 2479.4532877133333
38.5599062634, 8.78198967886, 3023.16510439, 2513.8664946476665
-5.55388477251, 16.4731665938, 2287.9352537915, 2642.0527765633333
53.8316798462, 15.3180615857, 3277.6946641033333, 2622.8010264283334
-12.5255815946, 17.6538300864, 2171.7403067566665, 2661.73050144
-71.3303322245, 22.1484896845, 1191.6611295916668, 2736.6414947416665
4.50431494508, 23.5939780273, 2455.571915751333, 2760.7329671216667
38.2591140936, 28.1392147704, 3018.1519015599997, 2836.48691284
7.38718981819, 33.4147409016, 2503.6198303031665, 2924.4123483599997
4.65561641445, 33.3607765268, 2458.0936069075, 2923.5129421133333
-70.1055628013, 30.615877386, 1212.0739533116669, 2877.7646231
-73.790227675, 29.7261031708, 1150.6628720833335, 2862.9350528466666
-51.0702993578, 32.1267754101, 1529.3283440366667, 2902.946256835
13.0543619795, 41.435415447, 2598.0726996583335, 3058.0902574499996
-69.7062369573, 41.8551379773, 1218.729384045, 3065.0856329549997
20.0262577133, 38.0691656772, 2714.270961888333, 3001.9860946199997
-70.7589259432, 47.0785779067, 1201.1845676133335, 3152.1429651116664
-54.105949724, 46.4076297376, 1478.7341712666666, 3140.9604956266667
-43.8237860855, 47.9603201908, 1650.1035652416667, 3166.8386698466666
-63.1362585813, 49.4412832193, 1328.229023645, 3191.5213869883332
-44.4257643005, 52.3414626808, 1640.070594991667, 3239.8577113466667
23.314587715, 61.9442113651, 2769.0764619166666, 3399.903522751667
-20.953618196, 116.721564602, 2031.2730300666667, 4312.859410033333
-4.5230464456, 112.620897848, 2305.1158925733334, 4244.514964133334
-3.08929910182, 112.485189666, 2329.0116816363334, 4242.2531610999995
-74.8004286796, 91.1304214142, 1133.8261886733335, 3886.3403569033335
60.4940689697, 85.9096372781, 3388.734482828333, 3799.3272879683336
-18.9044429577, 85.5398930132, 2065.425950705, 3793.1648835533333
-64.3226473396, 85.0980398084, 1308.4558776733336, 3785.8006634733333
47.1448691774, 78.3036731777, 3166.2478196233333, 3672.561219628333
-59.7978760128, 78.1596478978, 1383.86873312, 3670.1607982966666
-92.6523476846, 73.7265840814, 836.2942052566668, 3596.2764013566666
-93.1748162117, 72.6133589234, 827.5863964716666, 3577.722648723333
93.5956690772, 68.631313724, 3940.427817953333, 3511.355228733333
-92.9430094237, 64.2135254723, 831.4498429383334, 3437.7254245383333
49.0986351195, 63.388309474, 3198.810585325, 3423.9718245666663
-68.5213068754, 62.3832355802, 1238.4782187433334, 3407.2205930033333
-40.6161947242, 63.5147735637, 1703.5634212633333, 3426.0795593949997
-92.7795760581, 55.7650781713, 834.173732365, 3296.9179695216667
-90.3573982808, 56.7724785634, 874.5433619866669, 3313.7079760566667
-58.8933860427, 59.1503239945, 1398.943565955, 3353.3387332416664
-67.8815487947, 53.0996499793, 1249.1408534216669, 3252.4941663216664
-93.4440538583, 43.3863439157, 823.0991023616668, 3090.605731928333
108.073307959, 44.1380713501, 4181.721799316667, 3103.1345225016667
97.1910477729, 39.0202102593, 4000.3507962149997, 3017.8368376549997
-79.1266514397, 28.9882994158, 1061.722476005, 2850.638323596667
99.6947921485, 28.0699161573, 4042.0798691416667, 2835.331935955
-90.9844969277, 26.1885548209, 864.0917178716668, 2803.9759136816665
-91.3416248701, 25.3126042863, 858.1395854983334, 2789.376738105
-99.8123672141, 24.0530106597, 716.9605464316669, 2768.383510995
71.0312628353, 23.1766958064, 3564.3543805883332, 2753.77826344
-114.164119501, 22.4995248045, 477.7646749833334, 2742.492080075
82.507011026, 12.7524274365, 3755.616850433333, 2580.040457275
-101.394157772, 13.9143457343, 690.5973704666669, 2599.4057622383334
74.7524306863, 16.6802682113, 3626.373844771667, 2645.5044701883335
94.5088492573, 7.39728642958, 3955.6474876216666, 2490.7881071596667
-102.821850849, 7.29650980788, 666.80248585, 2489.108496798
