# for stage 3, omit:
# system  5 because it is affected by galaxies (one image is blended, and that gal is missing
# system 29 because it is a triplet around a pair of galaxies

1
0.0 0.0 10000.0
0.0 10000.0
0.0 10000.0
0.0 10000.0

35

 19.1558 -26.1584 -1.0  1.0 1.0e4  0 0  # 20.2 3.4406
 47.2726   0.1772  1.0  1.0 1.0e4  0 0  # 20.3 3.4406

3 1.0 1.0 1.0 3.2885
-26.8747  42.7740 -1.0  1.0 1.0e4  0 0  # 21.1 3.2885
-14.6599  52.7106  1.0  1.0 1.0e4  0 0  # 21.2 3.2885
-39.9493  23.2935  1.0  1.0 1.0e4  0 0  # 21.3 3.2885

2 1.0 1.0 1.0 3.2526
 35.3506  -7.3998  1.0  1.0 1.0e4  0 0  # 22.1 3.2526
 28.7732 -15.6973 -1.0  1.0 1.0e4  0 0  # 22.2 3.2526

3 1.0 1.0 1.0 4.1218
  5.2399 -36.1048  1.0  1.0 1.0e4  0 0  # 23.1 4.1218
 25.7653 -25.7879 -1.0  1.0 1.0e4  0 0  # 23.2 4.1218
 44.9220  -5.3414  1.0  1.0 1.0e4  0 0  # 23.3 4.1218

2 1.0 1.0 1.0 3.871
 10.3185   0.2515 -1.0  1.0 1.0e4  0 0  # 24.1 3.871
-10.1614 -18.8105  1.0  1.0 1.0e4  0 0  # 24.2 3.871

3 1.0 1.0 1.0 4.1032
-10.1121 -20.3441  1.0  1.0 1.0e4  0 0  # 25.1 4.1032
 11.2421  -0.4073 -1.0  1.0 1.0e4  0 0  # 25.2 4.1032
 34.3926  14.9203  1.0  1.0 1.0e4  0 0  # 25.3 4.1032

2 1.0 1.0 1.0 3.2922
  6.0822  35.6864  1.0  1.0 1.0e4  0 0  # 26.1 3.2922
 -4.7027  31.2260 -1.0  1.0 1.0e4  0 0  # 26.2 3.2922

3 1.0 1.0 1.0 3.0773
 39.1018   3.8031  1.0  1.0 1.0e4  0 0  # 27.1 3.0773
 -2.1254 -27.9040  1.0  1.0 1.0e4  0 0  # 27.2 3.0773
 21.7001 -16.4925 -1.0  1.0 1.0e4  0 0  # 27.3 3.0773

3 1.0 1.0 1.0 3.1103
 -3.2593 -27.9544  1.0  1.0 1.0e4  0 0  # 28.1 3.1103
 38.2341   3.5548  1.0  1.0 1.0e4  0 0  # 28.2 3.1103
 22.0880 -15.7689 -1.0  1.0 1.0e4  0 0  # 28.3 3.1103

# 3 1.0 1.0 1.0 3.2215
#   8.5409  27.7915  1.0  1.0 1.0e4  0 0  # 29.1 3.2215
#   9.5402  29.3395 -1.0  1.0 1.0e4  0 0  # 29.2 3.2215
#  10.1154  29.4907  1.0  1.0 1.0e4  0 0  # 29.3 3.2215

2 1.0 1.0 1.0 3.2882
-26.4125   8.2896  1.0  1.0 1.0e4  0 0  # 30.1 3.2882
 -9.8535  28.4719 -1.0  1.0 1.0e4  0 0  # 30.2 3.2882

3 1.0 1.0 1.0 6.1452
-45.3012  29.1610  1.0  1.0 1.0e4  0 0  # 31.1 6.1452
-36.4733  44.0370 -1.0  1.0 1.0e4  0 0  # 31.2 6.1452
-21.3299  56.2851  1.0  1.0 1.0e4  0 0  # 31.3 6.1452

3 1.0 1.0 1.0 3.6065
-35.2516  16.1083  1.0  1.0 1.0e4  0 0  # 32.1 3.6065
-21.6084  36.8559 -1.0  1.0 1.0e4  0 0  # 32.2 3.6065
 -1.9482  49.9784  1.0  1.0 1.0e4  0 0  # 32.3 3.6065

2 1.0 1.0 1.0 3.923
 20.0045  -9.1232 -1.0  1.0 1.0e4  0 0  # 33.1 3.923
 32.7253   3.8396  1.0  1.0 1.0e4  0 0  # 33.2 3.923

2 1.0 1.0 1.0 2.5425
  4.6518 -19.0120  1.0  1.0 1.0e4  0 0  # 34.1 2.5425
 14.6107 -13.9290 -1.0  1.0 1.0e4  0 0  # 34.2 2.5425

2 1.0 1.0 1.0 5.9729
 16.6510 -34.5283  1.0  1.0 1.0e4  0 0  # 35.1 5.9729
 20.5819 -32.6097 -1.0  1.0 1.0e4  0 0  # 35.2 5.9729

2 1.0 1.0 1.0 3.9228
 31.0632 -28.6934 -1.0  1.0 1.0e4  0 0  # 36.1 3.9228
 43.8858 -13.8193  1.0  1.0 1.0e4  0 0  # 36.2 3.9228

3 1.0 1.0 1.0 5.639
 11.1820 -40.3781  1.0  1.0 1.0e4  0 0  # 37.1 5.639
 27.7039 -34.5648 -1.0  1.0 1.0e4  0 0  # 37.2 5.639
 48.9609 -10.5150  1.0  1.0 1.0e4  0 0  # 37.3 5.639

